id,name,type,logo,code,flag
627,Brazil,League,https://media.api-sports.io/football/leagues/627.png,BR,https://media.api-sports.io/flags/br.svg
628,Brazil,League,https://media.api-sports.io/football/leagues/628.png,BR,https://media.api-sports.io/flags/br.svg
629,Brazil,League,https://media.api-sports.io/football/leagues/629.png,BR,https://media.api-sports.io/flags/br.svg
630,Brazil,League,https://media.api-sports.io/football/leagues/630.png,BR,https://media.api-sports.io/flags/br.svg
631,Brazil,League,https://media.api-sports.io/football/leagues/631.png,BR,https://media.api-sports.io/flags/br.svg
632,Brazil,Cup,https://media.api-sports.io/football/leagues/632.png,BR,https://media.api-sports.io/flags/br.svg
636,Turkmenistan,League,https://media.api-sports.io/football/leagues/636.png,TM,https://media.api-sports.io/flags/tm.svg
637,Vietnam,League,https://media.api-sports.io/football/leagues/637.png,VN,https://media.api-sports.io/flags/vn.svg
639,Iceland,Cup,https://media.api-sports.io/football/leagues/639.png,IS,https://media.api-sports.io/flags/is.svg
640,Finland,League,https://media.api-sports.io/football/leagues/640.png,FI,https://media.api-sports.io/flags/fi.svg
641,USA,Cup,https://media.api-sports.io/football/leagues/641.png,US,https://media.api-sports.io/flags/us.svg
643,Slovakia,League,https://media.api-sports.io/football/leagues/643.png,SK,https://media.api-sports.io/flags/sk.svg
644,Slovakia,League,https://media.api-sports.io/football/leagues/644.png,SK,https://media.api-sports.io/flags/sk.svg
645,Slovakia,League,https://media.api-sports.io/football/leagues/645.png,SK,https://media.api-sports.io/flags/sk.svg
646,Slovakia,League,https://media.api-sports.io/football/leagues/646.png,SK,https://media.api-sports.io/flags/sk.svg
647,Laos,League,https://media.api-sports.io/football/leagues/647.png,LA,https://media.api-sports.io/flags/la.svg
648,Australia,League,https://media.api-sports.io/football/leagues/648.png,AU,https://media.api-sports.io/flags/au.svg
649,Russia,League,https://media.api-sports.io/football/leagues/649.png,RU,https://media.api-sports.io/flags/ru.svg
650,Russia,League,https://media.api-sports.io/football/leagues/650.png,RU,https://media.api-sports.io/flags/ru.svg
651,Russia,League,https://media.api-sports.io/football/leagues/651.png,RU,https://media.api-sports.io/flags/ru.svg
652,Russia,League,https://media.api-sports.io/football/leagues/652.png,RU,https://media.api-sports.io/flags/ru.svg
653,Russia,League,https://media.api-sports.io/football/leagues/653.png,RU,https://media.api-sports.io/flags/ru.svg
654,Armenia,Cup,https://media.api-sports.io/football/leagues/654.png,AM,https://media.api-sports.io/flags/am.svg
656,Bulgaria,Cup,https://media.api-sports.io/football/leagues/656.png,BG,https://media.api-sports.io/flags/bg.svg
657,Estonia,Cup,https://media.api-sports.io/football/leagues/657.png,EE,https://media.api-sports.io/flags/ee.svg
658,Latvia,Cup,https://media.api-sports.io/football/leagues/658.png,LV,https://media.api-sports.io/flags/lv.svg
659,Israel,Cup,https://media.api-sports.io/football/leagues/659.png,IL,https://media.api-sports.io/flags/il.svg
660,South-Korea,League,https://media.api-sports.io/football/leagues/660.png,KR,https://media.api-sports.io/flags/kr.svg
661,Lithuania,Cup,https://media.api-sports.io/football/leagues/661.png,LT,https://media.api-sports.io/flags/lt.svg
662,Mexico,Cup,https://media.api-sports.io/football/leagues/662.png,MX,https://media.api-sports.io/flags/mx.svg
663,Russia,Cup,https://media.api-sports.io/football/leagues/663.png,RU,https://media.api-sports.io/flags/ru.svg
666,World,Cup,https://media.api-sports.io/football/leagues/666.png,,
667,World,Cup,https://media.api-sports.io/football/leagues/667.png,,
668,Czech-Republic,League,https://media.api-sports.io/football/leagues/668.png,CZ,https://media.api-sports.io/flags/cz.svg
669,Czech-Republic,League,https://media.api-sports.io/football/leagues/669.png,CZ,https://media.api-sports.io/flags/cz.svg
670,England,Cup,https://media.api-sports.io/football/leagues/670.png,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
671,Iceland,League,https://media.api-sports.io/football/leagues/671.png,IS,https://media.api-sports.io/flags/is.svg
672,Georgia,Cup,https://media.api-sports.io/football/leagues/672.png,GE,https://media.api-sports.io/flags/ge.svg
673,Mexico,League,https://media.api-sports.io/football/leagues/673.png,MX,https://media.api-sports.io/flags/mx.svg
674,Moldova,Cup,https://media.api-sports.io/football/leagues/674.png,MD,https://media.api-sports.io/flags/md.svg
675,Netherlands,League,https://media.api-sports.io/football/leagues/675.png,NL,https://media.api-sports.io/flags/nl.svg
676,Poland,League,https://media.api-sports.io/football/leagues/676.png,PL,https://media.api-sports.io/flags/pl.svg
678,Ukraine,Cup,https://media.api-sports.io/football/leagues/678.png,UA,https://media.api-sports.io/flags/ua.svg
679,Ukraine,League,https://media.api-sports.io/football/leagues/679.png,UA,https://media.api-sports.io/flags/ua.svg
680,Slovakia,Cup,https://media.api-sports.io/football/leagues/680.png,SK,https://media.api-sports.io/flags/sk.svg
681,Portugal,League,https://media.api-sports.io/football/leagues/681.png,PT,https://media.api-sports.io/flags/pt.svg
682,Portugal,League,https://media.api-sports.io/football/leagues/682.png,PT,https://media.api-sports.io/flags/pt.svg
683,Portugal,League,https://media.api-sports.io/football/leagues/683.png,PT,https://media.api-sports.io/flags/pt.svg
684,Portugal,League,https://media.api-sports.io/football/leagues/684.png,PT,https://media.api-sports.io/flags/pt.svg
685,Czech-Republic,League,https://media.api-sports.io/football/leagues/685.png,CZ,https://media.api-sports.io/flags/cz.svg
686,Czech-Republic,League,https://media.api-sports.io/football/leagues/686.png,CZ,https://media.api-sports.io/flags/cz.svg
687,Austria,League,https://media.api-sports.io/football/leagues/687.png,AT,https://media.api-sports.io/flags/at.svg
688,Austria,League,https://media.api-sports.io/football/leagues/688.png,AT,https://media.api-sports.io/flags/at.svg
689,Belgium,League,https://media.api-sports.io/football/leagues/689.png,BE,https://media.api-sports.io/flags/be.svg
690,Belgium,League,https://media.api-sports.io/football/leagues/690.png,BE,https://media.api-sports.io/flags/be.svg
691,Belgium,League,https://media.api-sports.io/football/leagues/691.png,BE,https://media.api-sports.io/flags/be.svg
692,Spain,League,https://media.api-sports.io/football/leagues/692.png,ES,https://media.api-sports.io/flags/es.svg
693,Greece,League,https://media.api-sports.io/football/leagues/693.png,GR,https://media.api-sports.io/flags/gr.svg
694,Greece,League,https://media.api-sports.io/football/leagues/694.png,GR,https://media.api-sports.io/flags/gr.svg
695,England,League,https://media.api-sports.io/football/leagues/695.png,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
696,England,League,https://media.api-sports.io/football/leagues/696.png,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
697,England,Cup,https://media.api-sports.io/football/leagues/697.png,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
699,England,League,https://media.api-sports.io/football/leagues/699.png,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
700,Finland,Cup,https://media.api-sports.io/football/leagues/700.png,FI,https://media.api-sports.io/flags/fi.svg
701,Portugal,League,https://media.api-sports.io/football/leagues/701.png,PT,https://media.api-sports.io/flags/pt.svg
475,Brazil,League,https://media.api-sports.io/football/leagues/475.png,BR,https://media.api-sports.io/flags/br.svg
476,Brazil,League,https://media.api-sports.io/football/leagues/476.png,BR,https://media.api-sports.io/flags/br.svg
477,Brazil,League,https://media.api-sports.io/football/leagues/477.png,BR,https://media.api-sports.io/flags/br.svg
478,Brazil,League,https://media.api-sports.io/football/leagues/478.png,BR,https://media.api-sports.io/flags/br.svg
479,Canada,League,https://media.api-sports.io/football/leagues/479.png,CA,https://media.api-sports.io/flags/ca.svg
483,Argentina,Cup,https://media.api-sports.io/football/leagues/483.png,AR,https://media.api-sports.io/flags/ar.svg
500,Malaysia,Cup,https://media.api-sports.io/football/leagues/500.png,MY,https://media.api-sports.io/flags/my.svg
702,England,League,https://media.api-sports.io/football/leagues/702.png,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
703,England,League,https://media.api-sports.io/football/leagues/703.png,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
704,Italy,Cup,https://media.api-sports.io/football/leagues/704.png,IT,https://media.api-sports.io/flags/it.svg
705,Italy,League,https://media.api-sports.io/football/leagues/705.png,IT,https://media.api-sports.io/flags/it.svg
706,Italy,League,https://media.api-sports.io/football/leagues/706.png,IT,https://media.api-sports.io/flags/it.svg
707,Albania,Cup,https://media.api-sports.io/football/leagues/707.png,AL,https://media.api-sports.io/flags/al.svg
708,Albania,Cup,https://media.api-sports.io/football/leagues/708.png,AL,https://media.api-sports.io/flags/al.svg
709,Armenia,Cup,https://media.api-sports.io/football/leagues/709.png,AM,https://media.api-sports.io/flags/am.svg
710,Bolivia,League,https://media.api-sports.io/football/leagues/710.png,BO,https://media.api-sports.io/flags/bo.svg
711,Chile,League,https://media.api-sports.io/football/leagues/711.png,CL,https://media.api-sports.io/flags/cl.svg
712,Colombia,League,https://media.api-sports.io/football/leagues/712.png,CO,https://media.api-sports.io/flags/co.svg
713,Colombia,Cup,https://media.api-sports.io/football/leagues/713.png,CO,https://media.api-sports.io/flags/co.svg
715,Germany,Cup,https://media.api-sports.io/football/leagues/715.png,DE,https://media.api-sports.io/flags/de.svg
717,India,League,https://media.api-sports.io/football/leagues/717.png,IN,https://media.api-sports.io/flags/in.svg
719,Kuwait,Cup,https://media.api-sports.io/football/leagues/719.png,KW,https://media.api-sports.io/flags/kw.svg
720,Kuwait,Cup,https://media.api-sports.io/football/leagues/720.png,KW,https://media.api-sports.io/flags/kw.svg
721,Luxembourg,Cup,https://media.api-sports.io/football/leagues/721.png,LU,https://media.api-sports.io/flags/lu.svg
722,Mexico,League,https://media.api-sports.io/football/leagues/722.png,MX,https://media.api-sports.io/flags/mx.svg
723,Montenegro,Cup,https://media.api-sports.io/football/leagues/723.png,ME,https://media.api-sports.io/flags/me.svg
724,Netherlands,League,https://media.api-sports.io/football/leagues/724.png,NL,https://media.api-sports.io/flags/nl.svg
726,Oman,Cup,https://media.api-sports.io/football/leagues/726.png,OM,https://media.api-sports.io/flags/om.svg
727,Poland,Cup,https://media.api-sports.io/football/leagues/727.png,PL,https://media.api-sports.io/flags/pl.svg
728,Romania,League,https://media.api-sports.io/football/leagues/728.png,RO,https://media.api-sports.io/flags/ro.svg
729,San-Marino,Cup,https://media.api-sports.io/football/leagues/729.png,SM,https://media.api-sports.io/flags/sm.svg
730,Scotland,League,https://media.api-sports.io/football/leagues/730.png,GB-SCT,https://media.api-sports.io/flags/gb-sct.svg
731,Scotland,League,https://media.api-sports.io/football/leagues/731.png,GB-SCT,https://media.api-sports.io/flags/gb-sct.svg
732,Serbia,Cup,https://media.api-sports.io/football/leagues/732.png,RS,https://media.api-sports.io/flags/rs.svg
733,Slovakia,League,https://media.api-sports.io/football/leagues/733.png,SK,https://media.api-sports.io/flags/sk.svg
734,South-Africa,League,https://media.api-sports.io/football/leagues/734.png,ZA,https://media.api-sports.io/flags/za.svg
735,Spain,Cup,https://media.api-sports.io/football/leagues/735.png,ES,https://media.api-sports.io/flags/es.svg
737,Sweden,Cup,https://media.api-sports.io/football/leagues/737.png,SE,https://media.api-sports.io/flags/se.svg
738,Wales,Cup,https://media.api-sports.io/football/leagues/738.png,GB-WLS,https://media.api-sports.io/flags/gb-wls.svg
739,Switzerland,League,https://media.api-sports.io/football/leagues/739.png,CH,https://media.api-sports.io/flags/ch.svg
740,Brazil,Cup,https://media.api-sports.io/football/leagues/740.png,BR,https://media.api-sports.io/flags/br.svg
741,Brazil,Cup,https://media.api-sports.io/football/leagues/741.png,BR,https://media.api-sports.io/flags/br.svg
742,Brazil,Cup,https://media.api-sports.io/football/leagues/742.png,BR,https://media.api-sports.io/flags/br.svg
744,Germany,League,https://media.api-sports.io/football/leagues/744.png,DE,https://media.api-sports.io/flags/de.svg
745,Germany,League,https://media.api-sports.io/football/leagues/745.png,DE,https://media.api-sports.io/flags/de.svg
746,Germany,League,https://media.api-sports.io/football/leagues/746.png,DE,https://media.api-sports.io/flags/de.svg
747,Germany,League,https://media.api-sports.io/football/leagues/747.png,DE,https://media.api-sports.io/flags/de.svg
748,Germany,League,https://media.api-sports.io/football/leagues/748.png,DE,https://media.api-sports.io/flags/de.svg
749,Germany,League,https://media.api-sports.io/football/leagues/749.png,DE,https://media.api-sports.io/flags/de.svg
750,Germany,League,https://media.api-sports.io/football/leagues/750.png,DE,https://media.api-sports.io/flags/de.svg
751,Germany,League,https://media.api-sports.io/football/leagues/751.png,DE,https://media.api-sports.io/flags/de.svg
752,Germany,League,https://media.api-sports.io/football/leagues/752.png,DE,https://media.api-sports.io/flags/de.svg
753,Germany,League,https://media.api-sports.io/football/leagues/753.png,DE,https://media.api-sports.io/flags/de.svg
754,Germany,League,https://media.api-sports.io/football/leagues/754.png,DE,https://media.api-sports.io/flags/de.svg
755,Germany,League,https://media.api-sports.io/football/leagues/755.png,DE,https://media.api-sports.io/flags/de.svg
756,Macedonia,Cup,https://media.api-sports.io/football/leagues/756.png,MK,https://media.api-sports.io/flags/mk.svg
757,Northern-Ireland,Cup,https://media.api-sports.io/football/leagues/757.png,GB-NIR,https://media.api-sports.io/flags/gb-nir.svg
758,Gibraltar,League,https://media.api-sports.io/football/leagues/758.png,GI,https://media.api-sports.io/flags/gi.svg
759,Dominican-Republic,League,https://media.api-sports.io/football/leagues/759.png,DO,https://media.api-sports.io/flags/do.svg
760,Liberia,League,https://media.api-sports.io/football/leagues/760.png,LR,https://media.api-sports.io/flags/lr.svg
761,Liechtenstein,Cup,https://media.api-sports.io/football/leagues/761.png,LI,https://media.api-sports.io/flags/li.svg
762,Mauritania,League,https://media.api-sports.io/football/leagues/762.png,MR,https://media.api-sports.io/flags/mr.svg
763,Mauritius,League,https://media.api-sports.io/football/leagues/763.png,MU,https://media.api-sports.io/flags/mu.svg
764,Mongolia,League,https://media.api-sports.io/football/leagues/764.png,MN,https://media.api-sports.io/flags/mn.svg
765,Philippines,League,https://media.api-sports.io/football/leagues/765.png,PH,https://media.api-sports.io/flags/ph.svg
767,World,Cup,https://media.api-sports.io/football/leagues/767.png,,
771,World,Cup,https://media.api-sports.io/football/leagues/771.png,,
774,Norway,League,https://media.api-sports.io/football/leagues/774.png,NO,https://media.api-sports.io/flags/no.svg
775,Norway,League,https://media.api-sports.io/football/leagues/775.png,NO,https://media.api-sports.io/flags/no.svg
776,Norway,League,https://media.api-sports.io/football/leagues/776.png,NO,https://media.api-sports.io/flags/no.svg
777,Norway,League,https://media.api-sports.io/football/leagues/777.png,NO,https://media.api-sports.io/flags/no.svg
778,Norway,League,https://media.api-sports.io/football/leagues/778.png,NO,https://media.api-sports.io/flags/no.svg
779,Norway,League,https://media.api-sports.io/football/leagues/779.png,NO,https://media.api-sports.io/flags/no.svg
780,Poland,League,https://media.api-sports.io/football/leagues/780.png,PL,https://media.api-sports.io/flags/pl.svg
781,Poland,League,https://media.api-sports.io/football/leagues/781.png,PL,https://media.api-sports.io/flags/pl.svg
782,Poland,League,https://media.api-sports.io/football/leagues/782.png,PL,https://media.api-sports.io/flags/pl.svg
783,Poland,League,https://media.api-sports.io/football/leagues/783.png,PL,https://media.api-sports.io/flags/pl.svg
784,Romania,League,https://media.api-sports.io/football/leagues/784.png,RO,https://media.api-sports.io/flags/ro.svg
785,Romania,League,https://media.api-sports.io/football/leagues/785.png,RO,https://media.api-sports.io/flags/ro.svg
786,Romania,League,https://media.api-sports.io/football/leagues/786.png,RO,https://media.api-sports.io/flags/ro.svg
787,Romania,League,https://media.api-sports.io/football/leagues/787.png,RO,https://media.api-sports.io/flags/ro.svg
788,Romania,League,https://media.api-sports.io/football/leagues/788.png,RO,https://media.api-sports.io/flags/ro.svg
789,Romania,League,https://media.api-sports.io/football/leagues/789.png,RO,https://media.api-sports.io/flags/ro.svg
790,Romania,League,https://media.api-sports.io/football/leagues/790.png,RO,https://media.api-sports.io/flags/ro.svg
791,Romania,League,https://media.api-sports.io/football/leagues/791.png,RO,https://media.api-sports.io/flags/ro.svg
792,Romania,League,https://media.api-sports.io/football/leagues/792.png,RO,https://media.api-sports.io/flags/ro.svg
793,Romania,League,https://media.api-sports.io/football/leagues/793.png,RO,https://media.api-sports.io/flags/ro.svg
794,Slovenia,League,https://media.api-sports.io/football/leagues/794.png,SI,https://media.api-sports.io/flags/si.svg
795,Slovenia,League,https://media.api-sports.io/football/leagues/795.png,SI,https://media.api-sports.io/flags/si.svg
796,Switzerland,League,https://media.api-sports.io/football/leagues/796.png,CH,https://media.api-sports.io/flags/ch.svg
797,Switzerland,League,https://media.api-sports.io/football/leagues/797.png,CH,https://media.api-sports.io/flags/ch.svg
798,Switzerland,League,https://media.api-sports.io/football/leagues/798.png,CH,https://media.api-sports.io/flags/ch.svg
799,Switzerland,League,https://media.api-sports.io/football/leagues/799.png,CH,https://media.api-sports.io/flags/ch.svg
800,Switzerland,League,https://media.api-sports.io/football/leagues/800.png,CH,https://media.api-sports.io/flags/ch.svg
801,Switzerland,League,https://media.api-sports.io/football/leagues/801.png,CH,https://media.api-sports.io/flags/ch.svg
802,Uzbekistan,Cup,https://media.api-sports.io/football/leagues/802.png,UZ,https://media.api-sports.io/flags/uz.svg
809,Andorra,Cup,https://media.api-sports.io/football/leagues/809.png,AD,https://media.api-sports.io/flags/ad.svg
810,Argentina,Cup,https://media.api-sports.io/football/leagues/810.png,AR,https://media.api-sports.io/flags/ar.svg
811,Bangladesh,Cup,https://media.api-sports.io/football/leagues/811.png,BD,https://media.api-sports.io/flags/bd.svg
813,Cameroon,League,https://media.api-sports.io/football/leagues/813.png,CM,https://media.api-sports.io/flags/cm.svg
816,Jordan,Cup,https://media.api-sports.io/football/leagues/816.png,JO,https://media.api-sports.io/flags/jo.svg
817,Italy,Cup,https://media.api-sports.io/football/leagues/817.png,IT,https://media.api-sports.io/flags/it.svg
819,Kosovo,Cup,https://media.api-sports.io/football/leagues/819.png,XK,https://media.api-sports.io/flags/xk.svg
820,Kuwait,Cup,https://media.api-sports.io/football/leagues/820.png,KW,https://media.api-sports.io/flags/kw.svg
821,Malta,Cup,https://media.api-sports.io/football/leagues/821.png,MT,https://media.api-sports.io/flags/mt.svg
822,Morocco,Cup,https://media.api-sports.io/football/leagues/822.png,MA,https://media.api-sports.io/flags/ma.svg
828,Tunisia,League,https://media.api-sports.io/football/leagues/828.png,TN,https://media.api-sports.io/flags/tn.svg
829,Turkmenistan,League,https://media.api-sports.io/football/leagues/829.png,TM,https://media.api-sports.io/flags/tm.svg
830,Uzbekistan,Cup,https://media.api-sports.io/football/leagues/830.png,UZ,https://media.api-sports.io/flags/uz.svg
832,Algeria,Cup,https://media.api-sports.io/football/leagues/832.png,DZ,https://media.api-sports.io/flags/dz.svg
837,Gibraltar,Cup,https://media.api-sports.io/football/leagues/837.png,GI,https://media.api-sports.io/flags/gi.svg
838,Jordan,Cup,https://media.api-sports.io/football/leagues/838.png,JO,https://media.api-sports.io/flags/jo.svg
840,Portugal,Cup,https://media.api-sports.io/football/leagues/840.png,PT,https://media.api-sports.io/flags/pt.svg
841,Qatar,Cup,https://media.api-sports.io/football/leagues/841.png,QA,https://media.api-sports.io/flags/qa.svg
843,Brazil,Cup,https://media.api-sports.io/football/leagues/843.png,BR,https://media.api-sports.io/flags/br.svg
844,Congo,League,https://media.api-sports.io/football/leagues/844.png,CD,https://media.api-sports.io/flags/cd.svg
845,Gambia,League,https://media.api-sports.io/football/leagues/845.png,GM,https://media.api-sports.io/flags/gm.svg
847,Eswatini,League,https://media.api-sports.io/football/leagues/847.png,SZ,https://media.api-sports.io/flags/sz.svg
849,World,Cup,https://media.api-sports.io/football/leagues/849.png,,
532,World,Cup,https://media.api-sports.io/football/leagues/532.png,,
536,World,Cup,https://media.api-sports.io/football/leagues/536.png,,
538,World,Cup,https://media.api-sports.io/football/leagues/538.png,,
540,World,Cup,https://media.api-sports.io/football/leagues/540.png,,
541,World,Cup,https://media.api-sports.io/football/leagues/541.png,,
542,Iraq,League,https://media.api-sports.io/football/leagues/542.png,IQ,https://media.api-sports.io/flags/iq.svg
548,Japan,Cup,https://media.api-sports.io/football/leagues/548.png,JP,https://media.api-sports.io/flags/jp.svg
549,Sweden,League,https://media.api-sports.io/football/leagues/549.png,SE,https://media.api-sports.io/flags/se.svg
558,Peru,Cup,https://media.api-sports.io/football/leagues/558.png,PE,https://media.api-sports.io/flags/pe.svg
562,Belarus,League,https://media.api-sports.io/football/leagues/562.png,BY,https://media.api-sports.io/flags/by.svg
863,Jordan,Cup,https://media.api-sports.io/football/leagues/863.png,JO,https://media.api-sports.io/flags/jo.svg
881,World,Cup,https://media.api-sports.io/football/leagues/881.png,,
882,World,Cup,https://media.api-sports.io/football/leagues/882.png,,
885,World,Cup,https://media.api-sports.io/football/leagues/885.png,,
851,Brazil,League,https://media.api-sports.io/football/leagues/851.png,BR,https://media.api-sports.io/flags/br.svg
852,Cyprus,Cup,https://media.api-sports.io/football/leagues/852.png,CY,https://media.api-sports.io/flags/cy.svg
853,Ecuador,Cup,https://media.api-sports.io/football/leagues/853.png,EC,https://media.api-sports.io/flags/ec.svg
854,Japan,League,https://media.api-sports.io/football/leagues/854.png,JP,https://media.api-sports.io/flags/jp.svg
855,Maldives,League,https://media.api-sports.io/football/leagues/855.png,MV,https://media.api-sports.io/flags/mv.svg
856,World,Cup,https://media.api-sports.io/football/leagues/856.png,,
857,Mexico,Cup,https://media.api-sports.io/football/leagues/857.png,MX,https://media.api-sports.io/flags/mx.svg
858,World,Cup,https://media.api-sports.io/football/leagues/858.png,,
859,World,Cup,https://media.api-sports.io/football/leagues/859.png,,
860,World,Cup,https://media.api-sports.io/football/leagues/860.png,,
861,Mexico,League,https://media.api-sports.io/football/leagues/861.png,MX,https://media.api-sports.io/flags/mx.svg
862,Denmark,League,https://media.api-sports.io/football/leagues/862.png,DK,https://media.api-sports.io/flags/dk.svg
864,Costa-Rica,Cup,https://media.api-sports.io/football/leagues/864.png,CR,https://media.api-sports.io/flags/cr.svg
865,Portugal,League,https://media.api-sports.io/football/leagues/865.png,PT,https://media.api-sports.io/flags/pt.svg
866,USA,Cup,https://media.api-sports.io/football/leagues/866.png,US,https://media.api-sports.io/flags/us.svg
891,Italy,Cup,https://media.api-sports.io/football/leagues/891.png,IT,https://media.api-sports.io/flags/it.svg
868,Pakistan,League,https://media.api-sports.io/football/leagues/868.png,PK,https://media.api-sports.io/flags/pk.svg
869,World,Cup,https://media.api-sports.io/football/leagues/869.png,,
870,Crimea,League,https://media.api-sports.io/football/leagues/870.png,UA,https://media.api-sports.io/flags/ua.svg
871,England,Cup,https://media.api-sports.io/football/leagues/871.png,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
872,Mexico,League,https://media.api-sports.io/football/leagues/872.png,MX,https://media.api-sports.io/flags/mx.svg
873,Thailand,Cup,https://media.api-sports.io/football/leagues/873.png,TH,https://media.api-sports.io/flags/th.svg
874,Australia,Cup,https://media.api-sports.io/football/leagues/874.png,AU,https://media.api-sports.io/flags/au.svg
875,Spain,League,https://media.api-sports.io/football/leagues/875.png,ES,https://media.api-sports.io/flags/es.svg
876,Spain,League,https://media.api-sports.io/football/leagues/876.png,ES,https://media.api-sports.io/flags/es.svg
877,Spain,League,https://media.api-sports.io/football/leagues/877.png,ES,https://media.api-sports.io/flags/es.svg
878,Spain,League,https://media.api-sports.io/football/leagues/878.png,ES,https://media.api-sports.io/flags/es.svg
879,Spain,League,https://media.api-sports.io/football/leagues/879.png,ES,https://media.api-sports.io/flags/es.svg
880,World,Cup,https://media.api-sports.io/football/leagues/880.png,,
883,Netherlands,League,https://media.api-sports.io/football/leagues/883.png,NL,https://media.api-sports.io/flags/nl.svg
884,San-Marino,Cup,https://media.api-sports.io/football/leagues/884.png,SM,https://media.api-sports.io/flags/sm.svg
887,Egypt,League,https://media.api-sports.io/football/leagues/887.png,EG,https://media.api-sports.io/flags/eg.svg
888,Egypt,League,https://media.api-sports.io/football/leagues/888.png,EG,https://media.api-sports.io/flags/eg.svg
889,Egypt,League,https://media.api-sports.io/football/leagues/889.png,EG,https://media.api-sports.io/flags/eg.svg
890,World,Cup,https://media.api-sports.io/football/leagues/890.png,,
892,Italy,Cup,https://media.api-sports.io/football/leagues/892.png,IT,https://media.api-sports.io/flags/it.svg
867,Philippines,League,https://media.api-sports.io/football/leagues/867.png,PH,https://media.api-sports.io/flags/ph.svg
895,Egypt,Cup,https://media.api-sports.io/football/leagues/895.png,EG,https://media.api-sports.io/flags/eg.svg
896,United-Arab-Emirates,Cup,https://media.api-sports.io/football/leagues/896.png,AE,https://media.api-sports.io/flags/ae.svg
898,Thailand,Cup,https://media.api-sports.io/football/leagues/898.png,TH,https://media.api-sports.io/flags/th.svg
902,World,Cup,https://media.api-sports.io/football/leagues/902.png,,
903,World,Cup,https://media.api-sports.io/football/leagues/903.png,,
905,Iran,Cup,https://media.api-sports.io/football/leagues/905.png,IR,https://media.api-sports.io/flags/ir.svg
910,World,Cup,https://media.api-sports.io/football/leagues/910.png,,
36,World,Cup,https://media.api-sports.io/football/leagues/36.png,,
725,Norway,League,https://media.api-sports.io/football/leagues/725.png,NO,https://media.api-sports.io/flags/no.svg
736,Sweden,League,https://media.api-sports.io/football/leagues/736.png,SE,https://media.api-sports.io/flags/se.svg
743,World,Cup,https://media.api-sports.io/football/leagues/743.png,,
812,Belarus,Cup,https://media.api-sports.io/football/leagues/812.png,BY,https://media.api-sports.io/flags/by.svg
814,Iceland,Cup,https://media.api-sports.io/football/leagues/814.png,IS,https://media.api-sports.io/flags/is.svg
815,Iceland,Cup,https://media.api-sports.io/football/leagues/815.png,IS,https://media.api-sports.io/flags/is.svg
818,Kazakhstan,Cup,https://media.api-sports.io/football/leagues/818.png,KZ,https://media.api-sports.io/flags/kz.svg
823,Norway,Cup,https://media.api-sports.io/football/leagues/823.png,NO,https://media.api-sports.io/flags/no.svg
824,Qatar,Cup,https://media.api-sports.io/football/leagues/824.png,QA,https://media.api-sports.io/flags/qa.svg
825,Qatar,Cup,https://media.api-sports.io/football/leagues/825.png,QA,https://media.api-sports.io/flags/qa.svg
826,Saudi-Arabia,Cup,https://media.api-sports.io/football/leagues/826.png,SA,https://media.api-sports.io/flags/sa.svg
831,Vietnam,Cup,https://media.api-sports.io/football/leagues/831.png,VN,https://media.api-sports.io/flags/vn.svg
833,Australia,League,https://media.api-sports.io/football/leagues/833.png,AU,https://media.api-sports.io/flags/au.svg
834,Australia,League,https://media.api-sports.io/football/leagues/834.png,AU,https://media.api-sports.io/flags/au.svg
835,Australia,League,https://media.api-sports.io/football/leagues/835.png,AU,https://media.api-sports.io/flags/au.svg
836,Australia,League,https://media.api-sports.io/football/leagues/836.png,AU,https://media.api-sports.io/flags/au.svg
839,Lithuania,Cup,https://media.api-sports.io/football/leagues/839.png,LT,https://media.api-sports.io/flags/lt.svg
842,Uruguay,Cup,https://media.api-sports.io/football/leagues/842.png,UY,https://media.api-sports.io/flags/uy.svg
846,Somalia,League,https://media.api-sports.io/football/leagues/846.png,SO,https://media.api-sports.io/flags/so.svg
848,World,Cup,https://media.api-sports.io/football/leagues/848.png,,
897,World,Cup,https://media.api-sports.io/football/leagues/897.png,,
899,Finland,Cup,https://media.api-sports.io/football/leagues/899.png,FI,https://media.api-sports.io/flags/fi.svg
900,World,Cup,https://media.api-sports.io/football/leagues/900.png,,
901,Finland,Cup,https://media.api-sports.io/football/leagues/901.png,FI,https://media.api-sports.io/flags/fi.svg
904,World,Cup,https://media.api-sports.io/football/leagues/904.png,,
906,Argentina,League,https://media.api-sports.io/football/leagues/906.png,AR,https://media.api-sports.io/flags/ar.svg
907,Cuba,League,https://media.api-sports.io/football/leagues/907.png,CU,https://media.api-sports.io/flags/cu.svg
908,World,Cup,https://media.api-sports.io/football/leagues/908.png,,
909,USA,League,https://media.api-sports.io/football/leagues/909.png,US,https://media.api-sports.io/flags/us.svg
911,World,Cup,https://media.api-sports.io/football/leagues/911.png,,
